ID,Name,Nexus_File,rooted,type,method,scaling,Source
posterior-231,STATE_14867000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-232,STATE_28953000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-233,STATE_16759000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-234,STATE_18492000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-235,STATE_28673000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-236,STATE_27445000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-237,STATE_21761000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-238,STATE_15190000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-239,STATE_19310000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-240,STATE_11246000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-241,STATE_13008000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-242,STATE_13080000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-243,STATE_27289000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-244,STATE_16794000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-245,STATE_28006000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-246,STATE_26522000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-247,STATE_23440000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-248,STATE_27171000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-249,STATE_10499000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-250,STATE_27040000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-251,STATE_14968000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-252,STATE_29283000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-253,STATE_27421000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-254,STATE_20662000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-255,STATE_29271000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-256,STATE_15365000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-257,STATE_24991000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-258,STATE_23586000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-259,STATE_24406000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-260,STATE_10806000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-261,STATE_22182000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-262,STATE_10897000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-263,STATE_22729000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-264,STATE_21585000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-265,STATE_27725000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-266,STATE_29474000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-267,STATE_10559000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-268,STATE_20461000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-269,STATE_25409000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-270,STATE_24341000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-271,STATE_11499000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-272,STATE_20454000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-273,STATE_20264000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-274,STATE_22763000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-275,STATE_19781000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-276,STATE_14112000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-277,STATE_22443000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-278,STATE_28527000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-279,STATE_11859000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-280,STATE_28687000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-281,STATE_13599000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-282,STATE_25931000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-283,STATE_13890000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-284,STATE_13160000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-285,STATE_15706000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-286,STATE_11090000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-287,STATE_11679000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-288,STATE_20121000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-289,STATE_17094000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-290,STATE_27206000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-291,STATE_13161000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-292,STATE_25088000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-293,STATE_26360000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-294,STATE_25372000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-295,STATE_11930000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-296,STATE_23873000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-297,STATE_17211000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-298,STATE_17279000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-299,STATE_20798000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-300,STATE_15313000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-301,STATE_22557000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-302,STATE_29273000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-303,STATE_27803000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-304,STATE_17920000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-305,STATE_25453000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-306,STATE_15912000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-307,STATE_16832000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-308,STATE_28144000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-309,STATE_28822000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-310,STATE_28061000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-311,STATE_17009000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-312,STATE_15223000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-313,STATE_24925000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-314,STATE_10474000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-315,STATE_16388000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-316,STATE_12400000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-317,STATE_12286000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-318,STATE_28370000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-319,STATE_14008000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-320,STATE_13096000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-321,STATE_18692000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-322,STATE_28575000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-323,STATE_17724000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-324,STATE_16999000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-325,STATE_19098000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-326,STATE_17384000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-327,STATE_26308000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-328,STATE_22129000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-329,STATE_24639000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-330,STATE_23224000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-331,STATE_28422000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-332,STATE_18164000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-333,STATE_24766000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-334,STATE_26530000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-335,STATE_13554000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-336,STATE_26979000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-337,STATE_10988000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-338,STATE_26806000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-339,STATE_27702000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-340,STATE_22058000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-341,STATE_17827000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-342,STATE_23098000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-343,STATE_26162000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-344,STATE_12701000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-345,STATE_23813000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-346,STATE_25256000,posterior.trees,,sample,bayesian,change,Greenhill2015
posterior-347,STATE_13639000,posterior.trees,,sample,bayesian,change,Greenhill2015
